t,V,m,h,n
6.09,-47.83508181578251,0.6855089289844185,0.07673671047269194,0.762900735386353
6.1,-48.412699832678626,0.6769052344764138,0.07685175643007419,0.7624569056853395
6.11,-48.997245172488604,0.6680799263561892,0.07698204531535408,0.762000127540101
6.12,-49.588747420857466,0.6590287831365214,0.07712773702178596,0.7615303272259345
6.13,-50.18719540285948,0.6497478178410269,0.07728900468029531,0.7610474331514742
6.14,-50.792503721149274,0.6402336757068458,0.07746603924153901,0.7605513820768014
6.15,-51.40456559248375,0.6304832280103965,0.07765903641106683,0.760042113734515
6.16,-52.02323677741806,0.6204936417989468,0.07786820176861313,0.7595195712408251
6.17,-52.648263635492334,0.6102632330770662,0.07809376038821716,0.7589837128965907
6.18,-53.27936491598311,0.5997906824711351,0.07833594201650669,0.7584345018669898
6.19,-53.91621368541489,0.5890751318723417,0.0785949859404124,0.7578719068030455
6.2,-54.558343901704724,0.5781175137384316,0.07887114859693559,0.7572959191454808
6.21,-55.20524972852667,0.5669193469682337,0.0791646901880171,0.7567065378649814
6.22,-55.85637439384249,0.5554827865535052,0.07947587886344006,0.756103769422411
6.23,-56.51100162467036,0.5438125123026464,0.07980499268498374,0.7554876510568346
6.24,-57.168368980575536,0.5319139847932797,0.08015231112190555,0.7548582296032897
6.25,-57.82764087149903,0.5197939059489638,0.08051811721180062,0.7542155662899318
6.26,-58.48784392307385,0.5074616380068971,0.08090269166629785,0.7535597536341622
6.27,-59.14795026569694,0.49492768935225556,0.0813063118771283,0.7528908976149886
6.28,-59.806837566995334,0.48220470218049155,0.08172924759008642,0.7522091285475095
6.29,-60.46328806609879,0.4693077655692561,0.08217175185197496,0.7515146054044797
6.3,-61.11603848760676,0.45625321237788036,0.08263406939560275,0.7508075012172508
6.31,-61.763731673222225,0.44306059403657577,0.08311640952646318,0.7500880268550031
6.32,-62.40497720701666,0.42975083402241754,0.08361896270028944,0.7493564097073925
6.33,-63.03834315220657,0.416347077741352,0.08414188523865515,0.7486129039121642
6.34,-63.66237421055195,0.4028749067523248,0.08468528126874236,0.7478577953444705
6.35,-64.27560533025337,0.3893608773191647,0.08524923652839596,0.7470913819527444
6.36,-64.87660470805078,0.3758340683028539,0.0858337532046453,0.7463139995895465
6.37,-65.4639718169015,0.36232448555134855,0.08643879039336369,0.7455260006823644
6.38,-66.03632697634217,0.3488630871136758,0.0870642737738455,0.7447277521494287
6.39,-66.59243890063864,0.335481861057488,0.08771001533997791,0.7439196538191751
6.4,-67.13113543132549,0.3222128429563395,0.08837578958280257,0.743102114409733
6.41,-67.65130968904502,0.3090884263160111,0.089061325878627,0.7422755554881237
6.42,-68.15209528120121,0.29613984054633513,0.08976623523474461,0.7414404186900104
6.43,-68.63270107789002,0.28339775102474896,0.0904900952089992,0.7405971498927788
6.44,-69.09246879939546,0.270891830326913,0.09123242593592391,0.7397462026700616
6.45,-69.5309729802596,0.2586491697512992,0.09199266220428744,0.7388880356114597
6.46,-69.94788610896717,0.2466955830604756,0.09277020619737483,0.7380231076590805
6.47,-70.34307577661397,0.23505406093724912,0.09356440009928613,0.737151876367636
6.48,-70.716565033179,0.22374492562896905,0.0943745457603982,0.736274793858997
6.49,-71.06849554224183,0.2127863617896662,0.0951999152773643,0.7353923078755488
6.5,-71.39919880144184,0.20219247984226224,0.0960397452066661,0.7345048523529488
6.51,-71.70907826031971,0.19197573123260137,0.09689325977215898,0.7336128550175652
6.52,-71.99868655155234,0.18214461564969062,0.09775966754730726,0.7327167259887317
6.53,-72.26865586962384,0.17270520021027175,0.0986381744800874,0.7318168622386056
6.54,-72.51969265338593,0.16366107123131565,0.09952798664231871,0.7309136469848816
6.55,-72.75258484824894,0.15501242832662684,0.10042832391311449,0.7300074404229636
6.56,-72.96814923462242,0.14675812589208098,0.10133841239898755,0.7290985932370545
6.57,-73.16725003332013,0.13889391398458947,0.1022575071647819,0.7281874299147005
6.58,-73.3507653403175,0.13141409863627482,0.10318488186833438,0.7272742606626047
6.59,-73.51958384770457,0.1243114188710098,0.1041198322011223,0.7263593798576982
6.6,-73.6745886275061,0.11757659422521471,0.10506169778465753,0.7254430556495968
6.61,-73.8166551291609,0.11119969804309125,0.10600983512849281,0.7245255464079279
6.62,-73.94663973502378,0.10516960249350082,0.10696363721369467,0.7236070911192196
6.63,-74.06536303388695,0.09947420532777601,0.10792254287175664,0.7226879062610585
6.64,-74.17362751461468,0.094101131037078,0.10888600834758144,0.7217681998443316
6.65,-74.27220676136253,0.08903745634483863,0.10985352175519508,0.7208481651901066
6.66,-74.36180559431688,0.08426993598821758,0.11082463074037831,0.7199279696498144
6.67,-74.44311590094651,0.07978536294607441,0.11179889271706235,0.7190077765853898
6.68,-74.51681019843681,0.07557031117679765,0.11277588235444991,0.7180877416462449
6.69,-74.58347307037397,0.07161172710152632,0.11375523902172323,0.7171679945128936
6.7,-74.64366623301527,0.06789669296336329,0.11473661859399452,0.7162486583223758
6.71,-74.6979293548766,0.06441247688026577,0.11571969129936684,0.7153298505528806
6.72,-74.74677031861437,0.06114648293476099,0.11670415047761551,0.7144116796468122
6.73,-74.79062011238503,0.0580870200337718,0.1176897393436818,0.7134942352057702
6.74,-74.82990158232576,0.05522250702440088,0.11867620623839457,0.7125776049052597
6.75,-74.86501713008175,0.05254161771609916,0.11966331317694165,0.7116618714130816
6.76,-74.89632558020087,0.05003362007236506,0.12065084914668613,0.7107471073513856
6.77,-74.92413919197654,0.04768857899627175,0.12163863137981477,0.7098333750370838
6.78,-74.94876478993046,0.045496679940913894,0.12262648070724604,0.7089207355622574
6.79,-74.97049369389903,0.04344835188400856,0.12361422846663658,0.7080092463406258
6.8,-74.98956855477074,0.04153498532158393,0.12460173369418769,0.7070989546762718
6.81,-75.00621421393164,0.03974836495378041,0.12558886601901978,0.7061899041266945
6.82,-75.02064870678734,0.03808046789574278,0.1265755000547525,0.705282136655049
6.83,-75.0330740684025,0.03652358998121736,0.12756152000738,0.7043756908155496
6.84,-75.04365515207658,0.03507095099994063,0.12854683056782287,0.7034705978005275
6.85,-75.05255186670566,0.03371590781841945,0.12953133945618533,0.7025668877700967
6.86,-75.05991598973071,0.032452102817447634,0.13051496084631478,0.701664588907335
6.87,-75.06588481716476,0.03127349576636505,0.13149761587610206,0.700763726713545
6.88,-75.0705710455099,0.030174801348021557,0.13247923962396047,0.6998643218297276
6.89,-75.07408613439043,0.029150789865867676,0.13345976816215518,0.6989663945970864
6.9,-75.0765372453995,0.028196410102593206,0.13443914151956415,0.6980699642052862
6.91,-75.07801456749986,0.02730709327646472,0.13541730766579,0.6971750468132435
6.92,-75.07859640571996,0.026478727978872747,0.1363942219881369,0.6962816561122298
6.93,-75.0783599766771,0.02570724892286343,0.13736984053767415,0.6953898055728646
6.94,-75.07737811499652,0.02498874590954492,0.13834412206062308,0.6944995077647658
6.95,-75.07571272781422,0.024319719576810752,0.13931703140122545,0.6936107731168119
6.96,-75.0734174774529,0.023697017154975332,0.14028853822401507,0.6927236104186282
6.97,-75.07054494090261,0.02311753717947257,0.14125861281974897,0.6918380282455898
6.98,-75.06714507195349,0.02257827711219998,0.14222722699582424,0.690954034650239
6.99,-75.06326234507782,0.02207646685902182,0.14319435574822217,0.6900716365865223
7.0,-75.05893188157549,0.02160978266195531,0.1441599794778337,0.6891908391585623
7.01,-75.05418880274641,0.021175900763017737,0.14512407858554982,0.6883116474704816
7.02,-75.04906672177711,0.02077257900379098,0.14608663434906946,0.687434066327103
7.03,-75.04359778781186,0.02039762402779692,0.14704762889888312,0.6865581002369024
7.04,-75.03780872181395,0.02004912684930622,0.14800704754456545,0.6856837526180517
7.05,-75.03172140910668,0.019725447791170803,0.14896487841295725,0.6848110259273987
7.06,-75.02535773501329,0.019424947176242616,0.14992110963089927,0.6839399226217914
7.07,-75.01873915152808,0.01914601285613408,0.1508757295798783,0.683070445071587
7.08,-75.01188476491545,0.0188871635272795,0.15182872801520866,0.6822025951772218
7.09,-75.00481343262982,0.018646915482142496,0.15278009485602367,0.6813363747765212
7.1,-74.99753833584302,0.018424150711624156,0.15372982336765664,0.6804717845701834
7.11,-74.99007265572685,0.018217751206625533,0.1546779068154411,0.6796088252589069
7.12,-74.98242957345315,0.018026598958047747,0.15562433846471035,0.6787474975433904
7.13,-74.9746212146073,0.017849652154295827,0.15656911220751152,0.6778878019132898
7.14,-74.96665962330043,0.017685854433635496,0.15751222197962816,0.6770297388374873
7.15,-74.95855472167231,0.017534302401716648,0.15845366300199779,0.676173308347285
7.16,-74.95031413914732,0.017394263683607164,0.1593934318641826,0.6753185100135888
7.17,-74.9419455051499,0.0172650059043749,0.16033152515574497,0.6744653434073041
7.18,-74.93345644910441,0.017145796689087726,0.16126793946624737,0.6736138080993369
7.19,-74.9248543372278,0.017035925890521605,0.16220267154368906,0.6727639036084515
7.2,-74.91614533023257,0.01693477360359292,0.16313571885343287,0.6719156292128169
7.21,-74.9073365221969,0.016841634071084747,0.1640670783174382,0.6710689843611208
7.22,-74.89843212520312,0.01675604993150207,0.16499674860570693,0.6702239679264403
7.23,-74.8894363513335,0.016677563823349867,0.1659247283882411,0.6693805787818525
7.24,-74.88035341267042,0.016605718385133132,0.1668510163350424,0.6685388158004347
7.25,-74.87118752129619,0.016540056255356844,0.16777561111611292,0.667698677855264
7.26,-74.86194269837576,0.01648013852226101,0.16869851151752607,0.6668601637831227
7.27,-74.85262207683759,0.016425602950056847,0.16961971685567012,0.6660232722490598
7.28,-74.84322987459277,0.016375979496063616,0.17053922580673492,0.6651880021085783
7.29,-74.83376828612309,0.016330998760692664,0.17145703829181974,0.6643543518279701
7.3,-74.82423950591038,0.016290391344355355,0.17237315423202418,0.6635223198735272
7.31,-74.81464572843652,0.01625388784746301,0.17328757354844768,0.6626919047115409
7.32,-74.80498914818327,0.016221218870426993,0.17420029616218974,0.6618631048083033
7.33,-74.79527195963249,0.016192115013658654,0.17511132199434967,0.6610359186301065
7.34,-74.78549611126118,0.016166333619288282,0.17602065111568743,0.6602103446020403
7.35,-74.77566320727952,0.01614366126393911,0.17692828379546405,0.6593863810847223
7.36,-74.765775494499,0.016123816742905098,0.177834219935691,0.6585640265297071
7.37,-74.75583403448331,0.016106652611150664,0.17873846017335523,0.6577432791876736
7.38,-74.74583988879625,0.01609202142364021,0.17964100514544362,0.6569241373093002
7.39,-74.73579411900151,0.01607977573533815,0.18054185548894314,0.6561065991452649
7.4,-74.72569778666285,0.016069768101208887,0.18144101184084083,0.6552906629462465
7.41,-74.715551953344,0.01606185107621684,0.18233847483812343,0.6544763269629231
7.42,-74.7053576806087,0.016055877215326416,0.18323424511777803,0.6536635894459731
7.43,-74.69511589644462,0.016051715168240565,0.1841283233968157,0.6528524486316016
7.44,-74.68482714949197,0.01604927276497185,0.18502071060766428,0.6520429027035314
7.45,-74.67449278073364,0.016048365702300116,0.18591140722991636,0.6512349499140884
7.46,-74.66411325411201,0.016048920627439057,0.18680041428427235,0.6504285884208388
7.47,-74.6536890335695,0.016050864187602355,0.18768773279143258,0.6496238163813491
7.48,-74.6432205830485,0.016054123030003704,0.1885733637720975,0.6488206319531857
7.49,-74.63270836649141,0.016058623801856787,0.18945730824696722,0.648019033293915
7.5,-74.6221528478406,0.016064293150375292,0.19033956723674214,0.6472190185611033
7.51,-74.61155449103846,0.016071057722772904,0.1912201417621226,0.6464205859123171
7.52,-74.60091376002744,0.01607884416626331,0.19209903284380894,0.6456237335051227
7.53,-74.59023111874987,0.01608757912806021,0.19297624150250156,0.6448284594970864
7.54,-74.57950670156978,0.01609723004166953,0.19385176894141803,0.6440347620568861
7.55,-74.56874101764765,0.016107711204831364,0.19472561614605086,0.6432426393025795
7.56,-74.55793450963978,0.01611895472776533,0.19559778416886256,0.6424520893603034
7.57,-74.54708735129549,0.01613092855811213,0.19646827421765498,0.6416631103718027
7.58,-74.53619971636402,0.016143600643512467,0.19733708750022955,0.6408757004788217
7.59,-74.52527177859466,0.016156938931607048,0.198204225224388,0.6400898578231051
7.6,-74.51430371173663,0.016170911370036577,0.19906968859793192,0.6393055805463977
7.61,-74.50329568953926,0.01618548590644178,0.1999334788286631,0.6385228667904437
7.62,-74.49224788575178,0.016200630488463336,0.20079559712438302,0.6377417146969883
7.63,-74.48116047412344,0.01621631306374197,0.2016560446928934,0.6369621224077756
7.64,-74.4700336284036,0.016232501579918377,0.20251482274199584,0.6361840880645503
7.65,-74.45886752234141,0.016249163984633268,0.20337193247949212,0.6354076098090571
7.66,-74.4476623296862,0.01626626822552735,0.2042273751131837,0.6346326857830406
7.67,-74.43641784828833,0.01628382636824504,0.2050811520218942,0.6338593142767833
7.68,-74.42513451251993,0.01630176993997593,0.20593326429050257,0.6330874932338154
7.69,-74.41381241757122,0.016320081452106356,0.20678371318247,0.6323172208067367
7.7,-74.40245161291504,0.016338749323506624,0.20763249998305291,0.6315484951710697
7.71,-74.3910521480242,0.01635776197304706,0.20847962597750797,0.6307813145023365
7.72,-74.37961407237154,0.016377107819597978,0.20932509245109182,0.6300156769760591
7.73,-74.36813743542989,0.01639677528202969,0.2101689006890611,0.6292515807677598
7.74,-74.3566222866721,0.01641675277921251,0.21101105197667228,0.6284890240529605
7.75,-74.345068675571,0.016437028730016758,0.21185154759918204,0.6277280050071836
7.76,-74.33347665159943,0.016457591553312747,0.21269038884184702,0.626968521805951
7.77,-74.3218462642302,0.016478429667970793,0.21352757698992375,0.6262105726247851
7.78,-74.31017756293616,0.016499531492861222,0.21436311332866897,0.6254541556392077
7.79,-74.29847059719015,0.01652088544685433,0.21519699914333912,0.6246992690247412
7.8,-74.28672541646502,0.01654247994882045,0.21602923571919092,0.6239459109569077
7.81,-74.27494207023358,0.016564303417629888,0.21685982434148088,0.6231940796112293
7.82,-74.26312055892843,0.016586349722328943,0.2176887663083832,0.6224437732525715
7.83,-74.25126070363855,0.016608627810949628,0.21851606296568185,0.6216949903227895
7.84,-74.23936275385792,0.016631103316564623,0.21934171555369497,0.6209477285217941
7.85,-74.22742671838694,0.0166537732355992,0.22016572537876442,0.6202019860940474
7.86,-74.21545260602598,0.01667663456447864,0.22098809374723202,0.619457761284012
7.87,-74.20344042557542,0.01669968429962821,0.22180882196543955,0.618715052336151
7.88,-74.1913901858357,0.01672291943747318,0.22262791133972887,0.6179738574949267
7.89,-74.1793018956071,0.016746336974438825,0.22344536317644173,0.617234175004802
7.9,-74.16717556369008,0.01676993390695043,0.22426117878192015,0.6164960031102391
7.91,-74.15501119888498,0.01679370723143325,0.22507535946250565,0.6157593400557011
7.92,-74.14280880999219,0.016817653944312564,0.22588790652454027,0.6150241840856504
7.93,-74.1305684058121,0.01684177104201365,0.22669882127436583,0.6142905334445499
7.94,-74.11828999514505,0.016866055520961782,0.22750810501832408,0.6135583863768618
7.95,-74.10597358679148,0.01689050437758222,0.22831575906275683,0.6128277411270491
7.96,-74.09361918955172,0.016915114608300252,0.22912178471400593,0.6120985959395744
7.97,-74.08122681222616,0.016939883209541144,0.2299261832784132,0.6113709490589003
7.98,-74.0687964636152,0.01696480717773017,0.23072895606232055,0.6106447987294894
7.99,-74.0563281525192,0.016989883509292602,0.23153010437206964,0.6099201431958045
8.0,-74.04382188773855,0.017015109200653716,0.23232962951400238,0.6091969807023079
8.01,-74.03127767807364,0.01704048124823878,0.23312753279446055,0.6084753094934627
8.02,-74.01869553232483,0.017065996648473074,0.23392381551978608,0.6077551278137313
8.03,-74.00607532612942,0.017091664700086055,0.23471847897253936,0.6070364348902277
8.04,-73.99341707608525,0.01711747559884379,0.23551152449742604,0.6063192281146046
8.05,-73.98072083159892,0.017143424031917244,0.23630295341060603,0.605603505384293
8.06,-73.96798660063115,0.01716950978989564,0.23709276701428295,0.6048892650443671
8.07,-73.95521439114259,0.017195732663368206,0.23788096661066097,0.6041765054399009
8.08,-73.94240421109396,0.017222092442924164,0.23866755350194407,0.603465224915968
8.09,-73.92955606844588,0.01724858891915274,0.2394525289903362,0.6027554218176427
8.1,-73.91666997115905,0.01727522188264315,0.2402358943780414,0.6020470944899988
8.11,-73.9037459271942,0.017301991123984627,0.24101765096726363,0.6013402412781104
8.12,-73.89078394451191,0.01732889643376639,0.2417978000602069,0.6006348605270511
8.13,-73.87778403107293,0.01735593760257767,0.24257634295907532,0.5999309505818949
8.14,-73.86474619483792,0.01738311442100768,0.24335328096607256,0.5992285097877161
8.15,-73.85167044376756,0.01741042667964565,0.24412861538340283,0.5985275364895886
8.16,-73.83855678582252,0.0174378741690808,0.24490234751327003,0.5978280290325859
8.17,-73.82540522896348,0.017465456679902357,0.2456744786578782,0.5971299857617826
8.18,-73.81221578115112,0.017493174002699546,0.24644501011943135,0.5964334050222521
8.19,-73.79898845034612,0.01752102592806159,0.24721394320013335,0.5957382851590685
8.2,-73.78572324450916,0.01754901224657771,0.24798127920218832,0.5950446245173058
8.21,-73.7724201716009,0.017577132748837133,0.24874701942780036,0.5943524214420379
8.22,-73.75907923958205,0.017605387225429085,0.2495111651791731,0.5936616742783388
8.23,-73.74570045641327,0.01763377546694278,0.2502737177585107,0.5929723813712826
8.24,-73.73228383005522,0.01766229726396745,0.25103467846801725,0.592284541065943
8.25,-73.71882936846862,0.01769095240709232,0.25179404860989657,0.591598151707394
8.26,-73.70533707961411,0.017719740686906602,0.2525518294863528,0.5909132116407095
8.27,-73.69180697145238,0.017748661893999537,0.2533080223995898,0.5902297192109638
8.28,-73.67823905194413,0.017777715818960337,0.2540626286518116,0.5895476727632303
8.29,-73.66463332905,0.017806902252378232,0.2548156495452223,0.5888670706425835
8.3,-73.65098981073068,0.017836220984842444,0.2555670863820258,0.5881879111940966
8.31,-73.63730861574795,0.017865672639943046,0.25631694046187853,0.5875101934333643
8.32,-73.62359014216217,0.017895260926592636,0.25706521308157193,0.5868339181885974
8.33,-73.60983376274135,0.017924981875794388,0.25781190555425687,0.5861590800393189
8.34,-73.59603950996402,0.017954835879016508,0.258557019172899,0.5854856774642535
8.35,-73.58220741630868,0.017984823327727183,0.2593005552304641,0.5848137089421255
8.36,-73.56833751425388,0.018014944613394614,0.2600425150199177,0.5841431729516592
8.37,-73.55442983627816,0.018045200127487,0.2607828998342257,0.5834740679715791
8.38,-73.54048441485999,0.018075590261472544,0.26152171096635385,0.5828063924806093
8.39,-73.52650128247792,0.018106115406819428,0.2622589497092676,0.5821401449574747
8.4,-73.51248047161049,0.01813677595499586,0.26299461735593277,0.5814753238808991
8.41,-73.49842201473618,0.018167572297470035,0.263728715199315,0.5808119277296072
8.42,-73.48432594433355,0.01819850482571015,0.2644612445323802,0.5801499549823234
8.43,-73.47019229288111,0.018229573931184396,0.2651922066480939,0.5794894041177721
8.44,-73.45602109285738,0.01826078000536098,0.26592160283942184,0.5788302736146773
8.45,-73.44181237674087,0.018292123439708097,0.2666494343993297,0.5781725619517638
8.46,-73.42756617701012,0.018323604625693945,0.26737570262078336,0.5775162676077558
8.47,-73.41328252614366,0.018355223954786712,0.26810040879674824,0.5768613890613777
8.48,-73.39896145661999,0.0183869818184546,0.26882355422019016,0.576207924791354
8.49,-73.38460300091764,0.01841887860816581,0.26954514018407477,0.5755558732764089
8.5,-73.37020719151516,0.018450914715388532,0.27026516798136796,0.574905232995267
8.51,-73.35577406089101,0.01848309053159097,0.2709836389050353,0.5742560024266523
8.52,-73.34130364152378,0.018515406448241317,0.27170055424804246,0.5736081800492896
8.53,-73.32679596589195,0.01854786285680778,0.27241591530335524,0.5729617643419029
8.54,-73.31225106647406,0.018580460148758537,0.2731297233639393,0.572316753783217
8.55,-73.29766897574864,0.01861319871556181,0.2738419797227604,0.5716731468519558
8.56,-73.28304972619419,0.018646078948685772,0.2745526856727841,0.5710309420268441
8.57,-73.26839335028923,0.01867910123959863,0.27526184250697616,0.5703901377866061
8.58,-73.2536998805123,0.01871226597976858,0.2759694515183023,0.5697507326099662
8.59,-73.23896934934193,0.018745573560663822,0.2766755139997283,0.5691127249756487
8.6,-73.22420178925664,0.01877902437375255,0.2773800312442198,0.5684761133623781
8.61,-73.20939723273491,0.01881261881050297,0.2780830045447424,0.5678408962488787
8.62,-73.19455571225532,0.01884635726238327,0.2787844351942619,0.5672070721138749
8.63,-73.17967726029636,0.01888024012086165,0.2794843244857442,0.566574639436091
8.64,-73.16476190933655,0.0189142677774063,0.28018267371215466,0.5659435966942515
8.65,-73.14980969185444,0.018948440623485427,0.28087948416645914,0.5653139423670809
8.66,-73.13482064032854,0.018982759050567222,0.2815747571416232,0.5646856749333032
8.67,-73.11979478723735,0.019017223450119886,0.2822684939306128,0.5640587928716432
8.68,-73.10473216505942,0.01905183421361161,0.28296069582639355,0.5634332946608249
8.69,-73.08963280627324,0.0190865917325106,0.2836513641219311,0.562809178779573
8.7,-73.07449674335739,0.01912149639828505,0.28434050011019113,0.5621864437066117
8.71,-73.05932400879034,0.01915654860240316,0.2850281050841395,0.5615650879206653
8.72,-73.04411463505063,0.019191748736333118,0.2857141803367418,0.5609451099004582
8.73,-73.02886865461677,0.019227097191543127,0.2863987271609636,0.5603265081247152
8.74,-73.01358726842192,0.019262593493604412,0.28708174744486364,0.5597092854013498
8.75,-72.99827021500717,0.01929823859134861,0.28776324233495826,0.5590934391875362
8.76,-72.98291641145475,0.01933403388783167,0.2884432125392282,0.5584789638432629
8.77,-72.96752593320379,0.01936997983483952,0.289121659351143,0.5578658579974544
8.78,-72.95209885569327,0.019406076884158064,0.2897985840641722,0.5572541202790352
8.79,-72.93663525436227,0.019442325487573218,0.29047398797178525,0.55664374931693
8.8,-72.92113520464983,0.019478726096870912,0.29114787236745165,0.5560347437400629
8.81,-72.90559878199504,0.01951527916383704,0.2918202385446409,0.5554271021773586
8.82,-72.89002606183692,0.019551985140257536,0.2924910877968224,0.5548208232577416
8.83,-72.8744171196145,0.019588844477918296,0.2931604214174657,0.5542159056101363
8.84,-72.8587720307669,0.019625857628605255,0.29382824070004027,0.5536123478634675
8.85,-72.84309087073312,0.019663025044104315,0.29449454693801563,0.5530101486466592
8.86,-72.82737371495222,0.0197003471762014,0.2951593414248612,0.5524093065886361
8.87,-72.81162063886326,0.01973782447668242,0.29582262545404653,0.5518098203183226
8.88,-72.7958317179053,0.0197754573973333,0.2964844003190413,0.5512116884646431
8.89,-72.7800070275174,0.01981324638993994,0.29714466731331457,0.5506149096565225
8.9,-72.76414664313859,0.019851191906288267,0.297803427730336,0.5500194825228849
8.91,-72.74825064020793,0.01988929439816419,0.2984606828635752,0.5494254056926549
8.92,-72.73231909416445,0.019927554317353626,0.2991164340065016,0.5488326777947569
8.93,-72.71635208044725,0.01996597211564249,0.2997706824525846,0.5482412974581153
8.94,-72.70034967449536,0.020004548244816702,0.3004234294952938,0.547651263311655
8.95,-72.68431195174784,0.02004328315666218,0.30107467642809865,0.5470625739843
8.96,-72.66823898764372,0.020082177302964827,0.3017244245444687,0.546475228104975
8.97,-72.65213085762207,0.020121231135510564,0.30237267513787325,0.5458892243026044
8.98,-72.63598763712196,0.02016044510608531,0.3030194295017819,0.5453045612061129
8.99,-72.6198094015824,0.020199819666474977,0.30366468892966414,0.5447212374444248
9.0,-72.60359622644246,0.020239355268465483,0.3043084547149894,0.5441392516464646
9.01,-72.58734818714125,0.020279052363842736,0.3049507281512273,0.5435586024411566
9.02,-72.57106535911772,0.020318911404392664,0.3055915105318472,0.5429792884574256
9.03,-72.55474781781098,0.02035893284190117,0.3062308031503186,0.5424013083241959
9.04,-72.5383956386601,0.02039911712815418,0.30686860730011106,0.541824660670392
9.05,-72.52200889710409,0.020439464714937607,0.30750492427469406,0.5412493441249383
9.06,-72.50558766858204,0.020479976054037362,0.30813975536753707,0.5406753573167595
9.07,-72.48913202853296,0.020520651597239356,0.3087731018721095,0.5401026988747799
9.08,-72.47264205239597,0.020561491796329514,0.30940496508188087,0.5395313674279241
9.09,-72.45611781561006,0.02060249710309375,0.31003534629032076,0.5389613616051164
9.1,-72.43955939361429,0.020643667969317974,0.3106642467908985,0.5383926800352815
9.11,-72.42296686184774,0.020685004846788105,0.31129166787708373,0.5378253213473436
9.12,-72.40634029574946,0.02072650818729006,0.3119176108423458,0.5372592841702275
9.13,-72.38967977075848,0.020768178442609763,0.3125420769801544,0.5366945671328575
9.14,-72.37298536231387,0.02081001606453311,0.31316506758397883,0.5361311688641581
9.15,-72.35625714585467,0.02085202150484602,0.3137865839472886,0.5355690879930538
9.16,-72.33949519681995,0.02089419521533442,0.3144066273635532,0.535008323148469
9.17,-72.32269959064874,0.02093653764778422,0.3150251991262422,0.5344488729593283
9.18,-72.30587040278012,0.020979049253981332,0.315642300528825,0.5338907360545562
9.19,-72.28900770865313,0.021021730485711678,0.3162579328647711,0.5333339110630769
9.2,-72.2721115837068,0.021064581794761165,0.31687209742755,0.5327783966138152
9.21,-72.25518210338024,0.021107603632915722,0.31748479551063136,0.5322241913356955
9.22,-72.23821934311245,0.02115079645196125,0.31809602840748435,0.5316712938576421
9.23,-72.2212233783425,0.02119416070368367,0.3187057974115786,0.5311197028085798
9.24,-72.20419428450944,0.02123769683986889,0.31931410381638364,0.5305694168174329
9.25,-72.18713213705233,0.021281405312302843,0.31992094891536893,0.5300204345131257
9.26,-72.17003701141022,0.021325286572771433,0.3205263340020039,0.529472754524583
9.27,-72.15290898302216,0.02136934107306057,0.3211302603697581,0.5289263754807292
9.28,-72.1357481273272,0.021413569264956182,0.321732729312101,0.5283812960104886
9.29,-72.11855451976439,0.021457971600244177,0.32233374212250204,0.5278375147427858
9.3,-72.1013282357728,0.02150254853071048,0.3229333000944309,0.5272950303065453
9.31,-72.08406935079147,0.021547300508140993,0.32353140452135687,0.5267538413306916
9.32,-72.06677794025946,0.021592227984321633,0.3241280566967494,0.5262139464441492
9.33,-72.04945407961581,0.021637331411038317,0.3247232579140781,0.5256753442758423
9.34,-72.03209828371251,0.021682610246585455,0.32531700975245936,0.5251380344159863
9.35,-72.01471169287838,0.021728062833823624,0.3259093141526694,0.524602017868441
9.36,-71.99729277093911,0.021773693502922402,0.3265001713160759,0.5240672897702024
9.37,-71.97984163878318,0.021819502660033033,0.32708958254470805,0.5235338488558087
9.38,-71.96235841729904,0.021865490711306772,0.32767754914059505,0.5230016938597969
9.39,-71.94484322737516,0.021911658062894836,0.3282640724057657,0.5224708235167052
9.4,-71.92729618990003,0.021958005120948483,0.3288491536422492,0.5219412365610707
9.41,-71.90971742576212,0.022004532291618948,0.3294327941520746,0.5214129317274317
9.42,-71.89210705584989,0.02205123998105748,0.33001499523727085,0.5208859077503253
9.43,-71.87446520105182,0.022098128595415316,0.33059575819986714,0.5203601633642896
9.44,-71.85679198225635,0.02214519854084369,0.3311750843418926,0.5198356973038619
9.45,-71.83908752035202,0.02219245022349386,0.3317529749653761,0.51931250830358
9.46,-71.82135193622723,0.022239884049517065,0.3323294313723469,0.5187905950979814
9.47,-71.8035853507705,0.02228750042506453,0.3329044548648338,0.5182699564216041
9.48,-71.78578788487026,0.022335299756287508,0.333478046744866,0.5177505910089856
9.49,-71.76795965941503,0.022383282449337242,0.3340502083144725,0.5172324975946633
9.5,-71.75010079529322,0.02243144891036497,0.33462094087568245,0.5167156749131753
9.51,-71.73221141339337,0.022479799545521942,0.33519024573052497,0.5162001216990588
9.52,-71.71429163460391,0.022528334760959386,0.33575812418102896,0.5156858366868519
9.53,-71.6963415798133,0.022577054962828552,0.3363245775292235,0.5151728186110919
9.54,-71.67836136991006,0.02262596055728068,0.3368896070771377,0.5146610662063167
9.55,-71.66035112578263,0.022675051950467023,0.33745321412680074,0.5141505782070638
9.56,-71.64231096831946,0.0227243295485388,0.3380153999802415,0.513641353347871
9.57,-71.62424101840905,0.02277379375764726,0.338576165939489,0.5131333903632757
9.58,-71.60614139693988,0.022823444983943657,0.33913551330657243,0.5126266879878159
9.59,-71.58801222480038,0.02287328363357922,0.3396934433835208,0.512121244956029
